genre
42
75
0
0
0
0
71
0
2
0
0
57
0
0
0
80
1
38
41
42
0
66
0
0
69
40
0
0
71
0
14
61
0
0
52
47
0
42
0
0
64
32
0
5
0
23
7
0
0
0
0
0
47
61
39
36
36
30
28
72
0
1
2
0
59
0
4
78
51
71
0
0
0
0
0
0
32
0
10
0
43
6
43
4
64
0
0
55
70
54
0
48
0
0
3
18
24
61
0
0
0
36
0
43
6
18
69
33
0
0
11
5
10
0
56
5
72
0
0
0
67
0
0
83
0
0
47
21
8
65
0
2
14
0
48
34
5
0
0
0
0
38
0
66
0
1
0
0
0
59
79
69
59
0
0
0
0
0
0
80
58
0
0
50
0
21
32
0
3
64
0
62
72
0
69
68
0
23
0
0
62
49
0
0
0
38
0
0
0
0
0
0
0
0
0
51
0
36
50
0
0
42
0
15
46
0
0
1
0
86
0
36
68
26
0
40
0
0
0
4
0
0
38
53
0
0
0
42
0
0
0
59
78
0
0
66
54
49
75
13
0
0
48
74
0
61
34
0
0
0
55
0
0
66
0
0
47
0
35
74
72
0
55
0
0
24
0
16
0
64
35
60
0
0
0
0
0
0
50
0
1
35
0
0
58
51
0
0
39
0
0
0
43
6
0
0
0
46
68
50
43
0
57
0
58
57
44
9
0
0
0
0
49
0
27
34
51
0
57
0
47
21
50
56
30
21
0
36
7
33
20
23
78
9
0
0
0
57
57
38
11
62
0
43
49
0
68
0
0
72
18
0
62
12
56
65
0
0
34
48
0
4
0
6
38
24
47
15
46
0
7
1
46
17
0
68
73
44
0
0
0
52
76
0
1
45
35
12
0
0
5
32
4
0
0
47
78
0
42
0
27
12
41
0
50
52
0
32
0
0
43
65
47
32
22
28
0
54
0
25
0
45
0
63
0
0
21
74
24
49
0
54
0
0
48
0
78
74
53
0
0
0
0
52
78
34
73
31
1
10
6
0
24
56
0
10
0
56
55
0
0
0
0
1
0
0
83
0
65
44
0
7
0
0
49
0
25
38
68
0
50
9
31
76
35
27
0
0
0
0
21
47
24
21
33
58
0
45
23
0
0
23
0
59
65
0
56
60
6
0
0
78
0
42
0
52
26
50
59
0
11
0
22
48
41
20
0
0
0
68
0
0
0
0
64
53
0
49
8
0
17
0
0
48
36
51
50
39
0
0
0
46
49
73
0
0
24
0
0
0
0
3
53
42
29
0
40
0
77
53
65
0
0
17
0
0
0
53
0
0
0
13
1
7
44
0
30
9
62
29
37
0
54
0
0
49
0
0
42
0
0
30
49
10
0
74
40
0
0
0
79
24
40
0
27
1
0
34
38
17
0
0
51
73
46
8
69
0
0
0
46
66
26
0
0
0
67
0
30
0
82
0
0
63
13
6
42
27
0
0
66
0
0
59
31
0
2
0
59
4
0
36
58
0
60
54
0
0
0
41
0
66
0
45
54
0
48
36
15
36
27
65
77
0
0
58
8
0
0
70
0
0
0
0
0
24
0
18
0
0
0
18
0
0
0
35
0
73
0
56
70
33
0
0
0
0
39
41
15
0
80
41
0
4
8
0
0
0
0
54
8
24
71
0
0
0
0
0
26
0
0
62
59
0
65
53
0
0
71
0
0
0
0
51
0
33
78
0
57
29
0
27
0
68
11
0
0
19
63
12
58
0
61
0
54
65
0
32
61
0
49
18
33
70
35
52
0
0
0
48
0
41
46
3
0
16
42
50
11
0
0
47
0
28
27
61
2
54
66
12
32
40
0
0
59
78
5
58
0
49
26
0
53
0
20
34
29
28
34
47
0
0
0
31
0
63
0
0
66
0
0
61
0
0
0
0
49
46
56
26
41
27
0
34
53
43
41
25
32
4
35
1
41
0
42
0
0
43
0
30
44
78
31
61
0
0
70
52
0
0
0
0
0
0
59
53
48
20
0
16
57
0
0
0
44
68
64
60
34
17
0
47
0
0
45
0
0
16
0
53
27
0
0
63
0
41
0
0
0
46
2
61
68
46
36
42
0
28
11
0
0
12
53
18
57
32
0
0
0
8
0
62
7
17
0
0
0
0
24
0
37
2
52
40
55
13
39
72
52
70
0
38
71
0
0
0
49
49
0
64
48
0
58
9
0
11
0
67
0
0
0
55
0
0
0
0
52
0
0
0
0
51
0
51
0
0
55
16
0
81
32
